id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3jpmSZzwaKECA5JKoEVGek,0.77,0.862,-9.127,0.482,0.111,0.74,0.0812,0.809,186.013
4AZqhWHFLMJ5O05vxodOIC,0.572,0.12,-21.246,0.0319,0.903,0.877,0.104,0.237,140.067
3xCl8LYxkNuZdGE4Aag0dW,0.156,0.939,-25.281,0.0661,0.544,0.0205,0.713,1e-05,133.538
3LXy3kjkRLoQHXG8WvxV4z,0.587,0.243,-10.732,0.0469,0.933,2.78e-06,0.117,0.421,93.787
4OfTlSorLzLrhFQVzIQ80e,0.355,0.978,-3.528,0.16,0.0775,0.00312,0.839,0.668,146.465
3mVFTZGjfus9XbxQhNai4y,0.738,0.405,-15.296,0.0326,0.965,0.794,0.128,0.602,100.026
2pydaff4kf72kKv6X9bpYX,0.623,0.888,-6.319,0.0398,0.0498,0.000266,0.174,0.428,125.999
4CbPFfORyZyiD54Sj5m0sB,0.402,0.512,-12.255,0.031,0.00719,0.0113,0.499,0.221,107.027
23fNZsKU9TN2l094MhH9zQ,0.732,0.501,-4.088,0.0763,0.653,0.000252,0.0807,0.785,133.864
02OpsjcQ7qVIQtPs4I43ai,0.27,0.949,-4.316,0.0791,0.00664,0.000111,0.0491,0.845,197.669
26ZXwyyui0YVpWZchlmB9h,0.576,0.646,-8.097,0.23,0.0308,0.0,0.179,0.323,88.057
7lxKnHuZ94kYAH7nNMQhaE,0.494,0.947,-7.164,0.0934,0.000287,0.017,0.278,0.679,168.15
1kd9FaIaJAx4ZkQOrJRuJm,0.577,0.541,-8.144,0.0243,0.642,0.786,0.127,0.318,105.018
1DI0kHkkSvrF36YF9ZE1Bt,0.381,0.371,-13.243,0.0373,0.0919,0.00441,0.473,0.222,119.895
1nixXgnENNSmm9lPg9rAiB,0.552,0.723,-6.387,0.0332,0.381,1.79e-05,0.208,0.688,127.728
4v7prkc928rArBPIwxGJKa,0.814,0.75,-8.918,0.0994,0.235,0.601,0.818,0.888,81.371
4jTlhnW8wp7ANU36iRgbQK,0.34,0.544,-9.185,0.0358,0.0109,0.901,0.042,0.249,127.019
0sYyc622vVq5sdb7Vqh6qH,0.285,0.579,-6.026,0.0299,0.173,0.693,0.123,0.568,95.708
3oywYN1lnXuhtAO9ne0vNd,0.289,0.998,-1.997,0.214,0.00273,0.0,0.262,0.239,175.585
1DycDBbvtA4LsvdGfRc9px,0.767,0.481,-7.58,0.0406,0.953,0.00118,0.159,0.926,136.919
5z1UEMrU0fIpmiEcGaTvaK,0.571,0.967,-4.632,0.0434,0.000508,0.0,0.0619,0.761,137.084
3vc9YY8MgZd6dCOEr1wnXa,0.57,0.452,-20.27,0.958,0.765,0.0,0.704,0.265,85.863
3CpJhKNzLH2aWfKMGvxyas,0.554,0.52,-5.129,0.0312,0.885,0.0,0.37,0.488,140.225
3GdogCZTpPHBODiiEJbqQm,0.87,0.72,-7.679,0.0413,0.17,0.0908,0.0686,0.832,92.006
4Tkp2fxT18Fw9UtowcBiKe,0.618,0.564,-7.754,0.0295,0.601,0.0227,0.0715,0.459,62.502
52o1Tg2RAlXcoKC1biaDpV,0.566,0.845,-4.867,0.0253,0.00241,5.85e-05,0.0921,0.393,103.51
03SfvJC9qOFw4bwOk5Lgu8,0.703,0.931,-6.877,0.053,0.0949,0.761,0.0986,0.817,91.052
0cbc6eHCe9C19WN02F0fQ1,0.674,0.581,-8.565,0.0348,0.0125,0.362,0.285,0.583,91.922
3RDdrDIjqjbAofkZp8mrts,0.868,0.385,-17.948,0.149,0.015,0.85,0.0715,0.582,79.803
5MjtgTvhJvR99ewInN7u9q,0.471,0.582,-8.392,0.0266,0.462,0.0,0.243,0.39,148.045
2AlvMAlGLjRuW1d411UFld,0.518,0.934,-8.127,0.0378,0.00035,0.847,0.23,0.721,134.989
5WuCcjexZGtacuPQ8ZNZ4e,0.788,0.977,-0.941,0.0875,0.000201,0.251,0.0303,0.807,129.991
1aqPUTZJ6pdfuDFRkJt0zD,0.738,0.768,-6.165,0.0423,0.115,0.0,0.14,0.872,105.002
2USCEW317wU1pO0k4o9X7n,0.686,0.639,-6.722,0.0416,0.243,0.0737,0.104,0.261,120.039
7qK0T6xopgoY4D1LRgMite,0.368,0.947,-4.707,0.0714,0.000283,0.000271,0.144,0.674,180.828
7oxFZJQt675sglA7GVG9tp,0.344,0.669,-7.899,0.0303,0.421,0.0,0.134,0.752,81.647
6cJ7CoT1gJ89Xy7NJXIInt,0.842,0.466,-7.231,0.0518,0.129,0.000582,0.187,0.214,124.922
3nDqGdiSPgu1JUHHczw6my,0.301,0.948,-25.036,0.102,0.826,0.977,0.961,0.0285,55.179
4zRWOXehi8GKCMfdHiuRJO,0.811,0.408,-18.837,0.0572,0.0862,0.88,0.0876,0.0875,122.007
2EliK9UHsgKPmwtbVatJCV,0.242,0.992,-2.657,0.178,0.000192,0.00786,0.343,0.182,102.447
4BCuxC0myWLHEYSx492OIT,0.0735,0.108,-20.221,0.0402,0.631,0.782,0.0795,0.0586,77.378
2R3uPuorKifWDYatqdfzav,0.42,0.179,-19.9,0.0309,0.123,0.878,0.0876,0.038,75.002
3Q2WWj798f8gxJTK2pkQp1,0.353,0.962,-3.208,0.0835,3.3e-05,0.0624,0.364,0.331,116.136
1QRS8TtJHSdmYFgPjxPJD1,0.609,0.807,-7.389,0.0689,0.0827,0.0012,0.099,0.818,142.762
1kO7K41KOEcEM53IInfZOK,0.329,0.875,-3.561,0.306,0.544,0.0,0.147,0.711,171.019
5yIXBZKTROZpH37UGShIpi,0.937,0.857,-3.929,0.155,0.185,0.00789,0.191,0.926,121.014
2ZQt3ENI85CBXf00pkRnIo,0.545,0.627,-4.832,0.027,0.307,0.0133,0.625,0.384,114.987
5iaarjPV3L2p1W8dXMzHtm,0.579,0.0055,-23.332,0.0823,0.981,0.866,0.0813,0.0393,98.96
22TQY9Uzlh6MuOc0EgzB0e,0.335,0.945,-4.206,0.261,9.28e-05,1.45e-06,0.154,0.237,158.959
3E0vgHkr4wJcsqI65vFJAx,0.469,0.971,-6.589,0.103,0.00373,0.00142,0.438,0.219,107.27
2us3IixaByB5Qcf88AKFRn,0.663,0.732,-6.685,0.0533,0.725,0.911,0.15,0.933,100.936
5skJZRiUtObQ6tR130S5O1,0.553,0.0456,-22.265,0.0353,0.971,0.844,0.119,0.202,102.737
4TuwlpMcZr3NW8CDNXxHes,0.554,0.785,-6.451,0.0773,0.134,0.305,0.413,0.0605,183.996
3C8WTa2rsf2emSYrY97H6d,0.599,0.868,-6.243,0.111,0.0008,4.02e-06,0.087,0.865,104.475
3c7WPProORT5Vo5qFvOGy8,0.476,0.926,-4.92,0.109,0.0571,0.0,0.445,0.651,93.549
1ZygthkZmypTru2310paVF,0.601,0.775,-3.989,0.0478,0.161,5.08e-05,0.0985,0.207,154.919
7cJ6ciN8GQO8IuBGPpGuMB,0.532,0.925,-4.763,0.0448,0.0922,0.058,0.343,0.714,116.048
52iURkrkvWkdhHVgIKe9Ql,0.257,0.786,-8.46,0.132,0.000105,0.303,0.298,0.291,149.931
2CVX6L0sVY27gM40j3uca4,0.802,0.781,-5.748,0.0521,0.000154,0.903,0.0731,0.662,122.983
1rppprlWCNdcJY6DQxVNkI,0.711,0.848,-3.233,0.0437,0.0088,0.000502,0.135,0.635,105.013
63pPzA9cypXuM0mVF3BKtu,0.25,0.808,-6.752,0.0538,0.000102,0.199,0.122,0.39,142.073
0rSDzWgj9e0sJyDThWM10E,0.595,0.929,-3.818,0.932,0.763,0.0,0.779,0.415,91.214
7egoFaqRw0xnJz28RgEB6n,0.551,0.793,-6.434,0.0332,0.0258,0.00645,0.126,0.119,179.973
1cDWZCWv2lBRaJXm9GZiFQ,0.42,0.147,-9.762,0.0329,0.868,0.000144,0.0995,0.195,124.336
1xL8hqwKoo1RTr1vuJ3mIA,0.639,0.641,-13.967,0.947,0.544,0.0,0.751,0.654,85.985
47bgYKcbLBefHSnElBCMZQ,0.556,0.923,-6.848,0.122,0.0384,0.0,0.966,0.262,126.121
2jccav8VQN300Tx2TnlPVj,0.417,0.918,-3.918,0.0346,3.43e-05,0.279,0.202,0.785,138.998
2ZlzAwrSPzS5oYHTWMyoWb,0.187,0.28,-15.899,0.0411,0.988,0.0505,0.0337,0.0358,129.227
2GAIcRjMNkAiLaoXbNm0VW,0.681,0.727,-8.106,0.0547,0.000708,0.000197,0.398,0.551,124.997
2mLdaY7XOnKAb1LZOUNd3W,0.506,0.852,-4.896,0.0522,0.0265,0.88,0.0939,0.421,90.163
2fHxYvlD4rQ8rGFW9xM6lK,0.701,0.853,-8.469,0.0333,9.36e-05,0.766,0.0712,0.673,122.003
25kJxhAMeSeNsRY0XNikTp,0.8,0.878,-8.122,0.0685,0.25,0.00918,0.39,0.526,106.001
6LzSzusfQxVn23RUXVLArv,0.567,0.0544,-15.387,0.0457,0.996,0.0187,0.145,0.783,106.86
4NGpWsyIfqioJWGje37xKq,0.527,0.517,-7.081,0.0299,0.346,3.44e-06,0.206,0.329,71.968
2uRdAyKPXNt3FscZUzQWoO,0.645,0.0451,-18.758,0.0375,0.976,0.000196,0.109,0.275,94.621
3U6V03y2G9GOm2GDhtoUtd,0.204,0.993,-3.38,0.182,0.000248,0.381,0.286,0.0629,88.297
5cTs5anIGiyhBXYLqpcQAn,0.107,0.0117,-31.366,0.0403,0.396,0.877,0.112,0.103,70.112
2Wtbhp6xz6vuYk5EZrFhf6,0.744,0.71,-11.787,0.0448,0.683,0.919,0.129,0.379,170.029
6He2YKDOdMfKXdiEq6kG3K,0.798,0.882,-10.553,0.0575,0.0257,0.674,0.116,0.767,126.018
6LZKiFAwkFuSCKk6B9A0Hg,0.669,0.569,-7.278,0.0326,0.588,3.68e-05,0.21,0.613,139.933
4eS4OmFkUwFGd6Ssn68aud,0.48,0.075,-18.19,0.0806,0.994,0.939,0.124,0.668,87.21
05OAOZEIsaVTrRFfWhOmii,0.515,0.715,-8.868,0.223,0.0313,0.0386,0.422,0.348,105.004
5v7JeYgCBmamS0YNqXXGoY,0.503,0.961,-6.819,0.0798,0.138,0.121,0.137,0.238,149.999
4LIIE5JRwCk7QXQQtZcaQI,0.203,0.998,-4.929,0.144,3.59e-05,0.0002,0.306,0.0314,146.219
13kQyNU4QaBB3vRfTjInQv,0.799,0.868,-2.585,0.12,0.0194,0.000361,0.0551,0.908,135.968
2n3lJaO2XhJ8cgh98i6AK8,0.709,0.677,-9.605,0.0429,0.0812,8.66e-05,0.0749,0.849,130.97
4rtIzss6nW6terRDEANLa7,0.623,0.214,-12.181,0.045,0.149,0.773,0.128,0.257,115.915
2sUkcLIFQVUkLAiI7pos5k,0.239,0.95,-6.577,0.155,0.00019,0.92,0.198,0.123,119.405
54yRsjCRv2RCNKxTcMH7DJ,0.286,0.635,-9.833,0.0393,0.0143,8.04e-05,0.271,0.255,139.996
2O9WuUWa6MVsAlIdfPybNj,0.363,0.247,-17.961,0.0547,0.908,0.23,0.063,0.342,89.895
78W8wiUIlQ2SnWY9TVowKZ,0.497,0.865,-3.19,0.0644,0.0306,0.0679,0.443,0.595,125.96
086rn8Zx72CsPpIOzIfkuM,0.367,0.284,-12.802,0.0369,0.939,0.00998,0.0979,0.345,111.621
0UiZCTh7z0iSDakh6uql8f,0.697,0.671,-4.677,0.0284,0.556,0.0,0.169,0.587,111.921
3O8mPkwTAD5v1PhlUplLLO,0.6,0.735,-11.291,0.0418,5.37e-05,0.315,0.199,0.323,175.062
3ah00c31Rakc6gxl6eIfcS,0.534,0.546,-9.67,0.031,0.347,0.0036,0.633,0.762,85.357
3DHfQjtatkMforO0V9iBYb,0.61,0.39,-6.962,0.1,0.883,0.00614,0.0691,0.781,129.073
5DSOagocvvf355gyZMgegT,0.753,0.942,-3.222,0.0634,0.267,0.0,0.129,0.898,112.484
0Ure1GcJ28XKgSmitQRGQf,0.51,0.0369,-22.441,0.0574,0.98,9.44e-06,0.32,0.184,96.122
1yoOkwoSLydaiSGT7wEorG,0.318,0.184,-18.82,0.0457,0.919,0.863,0.109,0.355,89.597
59ZZAM4GNtUhVY0qldWXAt,0.509,0.0265,-27.926,0.06,0.993,0.958,0.104,0.251,73.762
6afzZdEQxLLqu4lutUhioQ,0.573,0.848,-9.341,0.0853,0.686,3.59e-06,0.56,0.705,123.851
5Lhin7S8YJsCBXzgItbx5W,0.539,0.914,-6.63,0.046,0.00138,0.935,0.261,0.18,129.978
4IGE0BbbbqGZNAYIJzgNt0,0.885,0.807,-5.944,0.111,0.000126,0.803,0.473,0.946,126.994
4UHPn1YifWhCgS58UEIh4T,0.308,0.81,-4.52,0.0392,0.000245,0.839,0.198,0.176,135.032
6S5Q45xd8gukmhcxXssPiL,0.6,0.779,-5.071,0.0276,0.183,0.0104,0.169,0.296,132.053
2XIqFJc4k9r1pIOJxmKr7g,0.46,0.599,-7.516,0.0446,0.525,7.61e-05,0.864,0.667,92.354
2UQ7yB7jUsLTf3lNfrL2QV,0.473,0.884,-2.532,0.0841,0.00803,0.0,0.348,0.812,165.104
0d1Z0UKYW564ynkwLtxOSA,0.495,0.714,-5.312,0.041,0.38,3.34e-06,0.263,0.762,127.064
3xuSdGfZMeqHoc6McqbrYd,0.721,0.793,-7.58,0.313,0.0129,0.0871,0.071,0.656,133.899
6kwWmyRBgNaSany0JNylac,0.716,0.592,-9.025,0.0414,0.215,1.65e-05,0.137,0.159,127.313
6LYWUA1Gh2jJQWeYxnQjll,0.603,0.182,-11.058,0.0658,0.808,0.0,0.106,0.477,77.293
7zlDhT7aR98WzU4Y0cL9Vq,0.733,0.888,-6.557,0.0608,0.00191,0.811,0.811,0.672,134.232
5PkWhNfVEz2O9n8b6cQFMw,0.661,0.916,-3.722,0.0675,0.12,0.000856,0.339,0.28,125.965
7JaQmQKiF2KkHtlK8End9y,0.228,0.949,-9.487,0.202,0.023,0.0141,0.721,0.0737,128.685
5iGc3t3bUUbpQ5AvdU3HUe,0.639,0.616,-8.19,0.0304,0.128,6e-06,0.182,0.363,137.75
2rsgWz1uCAsUlcjD12axTx,0.284,0.637,-6.846,0.0317,0.0102,5.02e-05,0.109,0.141,122.69
3wPrhjwJmp0GpvZSPCmBrO,0.607,0.32,-14.735,0.031,0.723,5.96e-05,0.112,0.477,106.694
6SzcCEueSdUE7qBDxsdU5M,0.654,0.743,-8.32,0.0399,0.000957,0.904,0.0927,0.578,140.023
4Lb7UhcwvhFkHOkkCrZyvQ,0.565,0.904,-4.301,0.104,0.000225,0.527,0.171,0.484,178.933
6tFjLChiAgmuKG9h8BXETY,0.686,0.665,-6.588,0.0522,0.848,1.78e-05,0.0944,0.661,107.669
23t2WMVoYKR9XqLVsk6WAG,0.883,0.812,-6.367,0.0945,0.0236,0.719,0.291,0.667,103.477
46U4seQXQoHPISzSSitXgL,0.361,0.00234,-40.498,0.0544,0.995,0.938,0.0869,0.395,123.996
0lRItwj2X6gInHcZQ10mU2,0.806,0.492,-5.762,0.0302,0.648,0.0,0.293,0.924,114.193
7H1AAY2YCNjJ1HPcED63cT,0.812,0.846,-6.557,0.0381,0.014,0.00543,0.245,0.885,114.899
64cVDT18XHfqkk94o05lE2,0.446,0.118,-18.229,0.0405,0.994,0.822,0.123,0.433,85.697
0Knk5VGqCnU48YCjDGvnfy,0.625,0.282,-11.994,0.0746,0.672,0.945,0.0844,0.744,127.368
0vdQUUcpEnDVb2pFu4Jygz,0.481,0.649,-7.488,0.0274,0.022,0.00797,0.137,0.224,150.017
3UCHPG6VkGQzVXm69rd6f6,0.341,0.36,-9.64,0.0304,0.466,0.00509,0.124,0.681,187.048
5f56r6CJFZosFaR6dVXJGA,0.644,0.234,-10.336,0.0328,0.944,8.58e-06,0.103,0.466,76.244
0SvaSnB8566JSvjFJg4S2H,0.695,0.28,-12.363,0.033,0.0598,0.921,0.112,0.664,97.979
258XyYxj0knGjgbPQvSFre,0.514,0.875,-4.476,0.0323,0.0818,0.0,0.161,0.965,131.567
121IZgTjMQdaHOSwoeoe3d,0.464,0.793,-13.007,0.0388,0.0035,0.419,0.059,0.246,90.007
2MEFvVRUnNTkPHNJ4kiLKe,0.585,0.633,-8.007,0.0338,0.521,0.0,0.101,0.781,135.111
5OhzudKwvdS497aJXqjQdZ,0.797,0.921,-4.824,0.0461,0.17,0.072,0.0911,0.962,116.547
0B0Vh2OuL8ic8Y7DPm7if4,0.524,0.316,-12.071,0.036,0.982,0.762,0.136,0.563,74.324
5VCWTLRpEM8FjShHUhPep9,0.543,0.833,-9.478,0.0369,0.35,0.178,0.335,0.809,151.129
7mXC2dXTUJKqVadnj7LuP2,0.68,0.513,-12.753,0.897,0.514,0.0,0.722,0.633,97.538
1QvCbxPm8yLEKCnqC9ZsBi,0.531,0.889,-8.144,0.0608,0.751,0.0,0.0938,0.962,154.998
5OQVHBHh4Dz0pAStXJklvd,0.508,0.568,-8.085,0.0367,0.195,0.0,0.105,0.365,148.23
6B38ul2FMi2Vho0siZ6DjB,0.645,0.582,-5.325,0.0451,0.0453,1.56e-05,0.131,0.359,140.028
58piwBv01vVE7JPrTDcLLk,0.45,0.113,-16.603,0.0509,0.977,0.935,0.126,0.102,93.121
44ndqBqJBtH1Z1Y1NqdUj7,0.474,0.897,-5.915,0.0456,0.000192,8.98e-06,0.119,0.748,170.995
6b2FEpSZ9ExPQqNK1903yG,0.651,0.726,-9.369,0.0301,0.0178,0.0949,0.0755,0.837,126.976
7sqF3Db6ErSfTphkS2qKFb,0.33,0.0507,-30.599,0.0619,0.995,0.855,0.0797,0.267,93.245
57thFg1UevYvgLigYjtFvQ,0.261,0.364,-11.075,0.0307,0.657,0.000431,0.116,0.391,81.742
1IPrvoAt7IEdGJejN90Tq6,0.57,0.816,-8.758,0.0413,0.024,0.0166,0.0715,0.631,130.054
5KVKsVfutYirN4Hj0cfu4X,0.59,0.861,-7.006,0.24,0.189,1.86e-05,0.0845,0.739,92.811
419BgVKauZVsGreQdvDuxY,0.351,0.539,-12.222,0.222,0.234,0.514,0.072,0.409,77.489
0U25tQzLtx0eogIpMuF6AQ,0.635,0.637,-10.051,0.0415,0.385,0.0146,0.113,0.3,99.658
71IVKxhRiamEMwpOSYQXjv,0.683,0.885,-4.492,0.0312,0.115,7.4e-06,0.0748,0.746,99.994
4CVhBNydBSIDFKzLFkwaVZ,0.242,0.325,-18.704,0.0457,0.878,0.93,0.109,0.104,123.387
70PutqTgstq6qrNvuHDwyx,0.704,0.911,-5.197,0.0308,0.004,0.0036,0.636,0.771,128.004
1PSOEWhJXNJ0NpjgedMqZ6,0.335,0.769,-6.844,0.377,0.0716,0.0,0.322,0.334,77.275
3wxjdvUKrYyPMuJMs2DXpu,0.67,0.812,-4.119,0.145,0.0516,0.0,0.0326,0.837,173.982
6xgRHM6QCWaeXuAzYEFjEQ,0.947,0.401,-8.931,0.221,0.00445,0.0,0.099,0.779,135.935
2poexOFL1tXDII7QD2O7tp,0.567,0.25,-14.237,0.0307,0.532,0.000374,0.15,0.279,146.138
5nR1x4tGEZyd9kZHJV7rUd,0.473,0.0754,-24.997,0.224,0.778,0.0,0.196,0.48,47.632
2iqxyokRVohzUZHgfJ7LsI,0.228,0.391,-9.677,0.0322,0.628,0.000485,0.2,0.175,92.846
3Ht65ayswZLWDXXjxDZyet,0.622,0.125,-8.623,0.0643,0.993,0.0578,0.12,0.48,105.058
2Pnu6lxcHM0GIQT1OKLAGD,0.865,0.824,-4.83,0.108,0.0872,4.1e-05,0.0682,0.484,122.03
6z0uBnKQUk4IxsrMBQSWja,0.716,0.911,-6.963,0.0451,0.00543,0.925,0.076,0.221,122.005
1RGGQEoCTyUyj7WomOXLVL,0.669,0.777,-4.322,0.0433,0.172,0.0,0.133,0.765,116.631
1uUhX3CVXQchMVpDdR6oQ1,0.285,0.0397,-32.559,0.0369,0.958,0.944,0.112,0.176,68.691
06jdaUNvOmFhrcZQkUkEn9,0.753,0.133,-20.911,0.0424,0.873,0.0127,0.0852,0.348,113.036
31Au79WQFnc4Fc2mCyxh5j,0.415,0.318,-15.339,0.0471,0.982,0.851,0.083,0.651,126.019
4IxORX7UgtAE9jY2ogw5RL,0.656,0.528,-14.306,0.0356,0.359,0.693,0.666,0.759,96.798
1sU1M5bEdRDSfPactx6LdK,0.759,0.618,-12.234,0.0615,0.554,0.00628,0.207,0.939,116.0
6QUfISLmyEJpzU57sidpeB,0.524,0.477,-9.06,0.0267,0.405,0.0,0.357,0.261,130.01
3eOpf58M5OKnaS6bTym2zH,0.616,0.584,-11.431,0.371,0.232,0.0,0.413,0.77,82.651
4vc1LUS3qunOg5hW6luxCi,0.702,0.841,-9.133,0.109,0.0407,0.0,0.325,0.658,119.211
7i91K6PHBxxEDapj5FF7BK,0.625,0.498,-5.963,0.0283,0.442,0.0,0.0993,0.499,86.02
5sWM8vjqdXrwR2rTVGYDoE,0.436,0.89,-7.997,0.0435,0.00586,7.92e-05,0.284,0.46,135.019
72Nfhlf3nsrDPTDDCbIXnK,0.285,0.774,-6.027,0.0432,0.00751,1.36e-05,0.308,0.416,160.005
6y2Tbd4TXxBFZCyY3SeBu5,0.743,0.951,-2.649,0.277,0.00366,0.000235,0.365,0.567,127.978
5zGVKcQ8WtOkVJLbO1L48g,0.465,0.693,-6.397,0.242,0.000187,0.932,0.269,0.486,109.744
71wiJ619MbaSStsiN6XT06,0.648,0.327,-11.638,0.0273,0.399,0.00791,0.123,0.149,97.023
4SoEItZT9GeF5mUBTKHypb,0.354,0.939,-3.556,0.0646,0.000142,0.0,0.254,0.47,163.997
75WUPx4Cj4uGikSQ0UELJ6,0.622,0.998,-6.68,0.0903,0.000342,0.528,0.108,0.46,147.989
1NaRZHTb55ZxtGy1angMP8,0.528,0.483,-6.9,0.0507,0.32,1.21e-06,0.0725,0.39,111.957
77c8XqIxsniIYawGvENEco,0.679,0.862,-7.624,0.0383,0.0134,0.000182,0.437,0.962,124.019
274pWolJO064fKGKTGiFc1,0.35,0.593,-8.33,0.03,0.286,0.222,0.212,0.227,145.389
5XblQyjTOWGqPeV3jQI7WS,0.413,0.588,-15.833,0.941,0.865,0.0,0.935,0.115,72.788
1keTEsSMUwuiaeQVph2jnc,0.531,0.792,-9.265,0.0478,0.13,1.89e-06,0.144,0.725,169.964
38GAF7mv21gKlcgoBNmFUZ,0.736,0.675,-9.396,0.0872,0.102,0.0,0.0499,0.635,133.844
03TOfjNS3Rdgk2LPH0XpyY,0.345,0.966,-4.846,0.0776,3.53e-05,0.000597,0.827,0.447,111.875
6pCkogYQWv7L26nv2wJt5C,0.555,0.372,-7.125,0.0713,0.781,2.39e-05,0.159,0.492,117.622
3QGppKBPd9gHOgHJzRbVIw,0.569,0.865,-3.844,0.266,0.0673,0.0,0.312,0.361,82.011
2euzvnKh4NaUijtdF8IjXu,0.571,0.739,-6.695,0.303,0.159,0.0,0.305,0.47,47.883
2cGP4zh3eKjYFBwAsZdVJW,0.753,0.592,-8.382,0.0315,0.0745,0.347,0.11,0.897,95.054
6vYVJrlE9msw1mOHWNli0p,0.341,0.242,-18.975,0.0379,0.81,0.806,0.11,0.461,149.846
3qppK9r9CpNUcqAwn9bX6u,0.67,0.528,-8.036,0.0261,0.105,0.000103,0.224,0.384,132.31
3kanN1iQNJH0MaxlCrfipY,0.26,0.894,-5.804,0.0864,0.000505,0.09,0.0811,0.0491,144.008
46D0ElKho1ZAjauHMN01hX,0.473,0.86,-4.306,0.0557,0.0626,2.71e-06,0.109,0.798,95.564
02m9DSvyzZxm6nGj83srt9,0.541,0.918,-3.391,0.0408,0.00053,0.266,0.119,0.8,150.023
2yqKRaPoCJwFimV6X4rCa1,0.382,0.381,-11.533,0.0314,0.513,1.33e-06,0.338,0.371,98.007
5G6V5Wpg9vMpWogwsCECK4,0.522,0.846,-9.069,0.0292,0.00033,0.0109,0.141,0.356,130.65
4rmQdz7qbI5CEzSpy1Puq2,0.773,0.359,-9.92,0.134,0.434,0.0,0.155,0.299,105.904
0c5YBqFqLjqnKRJGyBjeOL,0.478,0.972,-4.243,0.0566,0.00675,5.18e-06,0.0792,0.484,200.061
24jvD83UgLmrdGjhWTFslY,0.236,0.249,-9.595,0.0348,0.811,1e-06,0.087,0.181,72.847
6L0xIwnRJhTvDmrAnG5yYB,0.665,0.521,-10.469,0.0614,0.138,0.884,0.108,0.197,117.975
31teoyCVdyham0MCDAxkrX,0.473,0.76,-7.105,0.074,0.0398,1.88e-06,0.0947,0.538,122.868
1SN0pHSOHZTYaK3sdDI4Qj,0.608,0.687,-12.704,0.0778,0.136,0.852,0.0822,0.925,175.269
2Z0MrWmEOOSP77CUzi5LPR,0.632,0.348,-12.385,0.0353,0.623,0.0767,0.857,0.695,115.92
3OjXa0HLoWhbwxyDSNWTGa,0.845,0.564,-11.955,0.102,0.0275,0.714,0.0753,0.356,123.979
38Z9xW3pHbrjn4GB9nFqe2,0.799,0.94,-7.906,0.0741,9.58e-05,0.885,0.0579,0.227,127.971
7eL88o3Yz1jk3nPJ3w1Edo,0.764,0.566,-13.276,0.451,0.116,0.0,0.0704,0.769,92.907
2doKJ1UoqJ2uS2j3QeXNoP,0.905,0.677,-5.703,0.0677,0.113,1.2e-05,0.0792,0.788,122.027
6i3u41qQuE2958RlVmAxp0,0.593,0.955,-5.433,0.0857,0.0132,0.0,0.0712,0.306,145.026
3JDN6FsJQGZpLy9xZSnBal,0.701,0.818,-5.778,0.0324,0.0108,1.82e-05,0.267,0.948,129.964
1gnZm05V68DEPXT15H39WN,0.65,0.684,-12.531,0.937,0.915,0.0,0.74,0.744,75.01
3YGeslcTrYW0YZJ5twaejA,0.343,0.884,-8.325,0.0381,0.00685,0.508,0.118,0.137,136.014
7r64KwgwL1w7rzHFnaSIwI,0.779,0.149,-9.211,0.0295,0.881,0.0,0.0961,0.66,93.024
2tDCgiFfAMmDcZIxUMgaz8,0.379,0.0841,-23.618,0.0397,0.993,0.928,0.086,0.206,136.577
6nbPgmscCnsff09MLosUQ8,0.797,0.608,-9.297,0.116,0.00895,0.0972,0.0646,0.337,128.001
0lsRatBUs9HNIZAmoGABzk,0.689,0.412,-7.523,0.0301,0.488,0.00016,0.0659,0.537,126.754
4NMwDzz3E9EAuXk8Zx4B0N,0.348,0.703,-6.676,0.0351,0.000517,0.0037,0.118,0.385,145.098
5V3hhgHeOjFZexhyNdCNLa,0.586,0.606,-7.642,0.0273,0.199,2.4e-05,0.313,0.424,115.514
5xphJk4b9lkIjhL0AvfLL1,0.652,0.602,-7.561,0.137,0.332,0.0,0.558,0.48,117.932
2kLsr0SRvoO0BXG5OZrJc1,0.742,0.641,-11.286,0.157,0.326,3.14e-06,0.0958,0.681,129.958
2sd8p89DvYBzJFWo97knsd,0.651,0.937,-2.57,0.0366,0.0376,0.000419,0.291,0.927,93.789
7j1c6xPPJFrpcSYHlp7bFF,0.786,0.568,-12.322,0.058,0.0732,0.732,0.0635,0.384,121.42
77Kkq0E162NwZsPpoGA09s,0.68,0.589,-5.919,0.0283,0.0119,0.0,0.0873,0.3,100.053
6rj1Gn6fpLu52KoXRxtABJ,0.398,0.116,-16.294,0.0374,0.965,0.0,0.143,0.511,121.514
2739EV6o5tWP6VZ52SiaJh,0.422,0.186,-12.374,0.0336,0.815,2.72e-06,0.207,0.267,84.672
4T9ME9HckVhg5gwTih3Ig6,0.358,0.955,-3.074,0.214,0.364,0.0,0.868,0.624,165.078
070cuZX7HlaoSR7pEs7zfu,0.652,0.0581,-16.616,0.0588,0.944,0.0027,0.0882,0.384,133.403
1NCifQJDTMqnQiVrXSApAB,0.422,0.458,-10.951,0.0439,0.624,0.809,0.104,0.505,155.35
6u6ilPtEbJmWSk6snmx5X3,0.276,0.977,-4.828,0.113,0.000202,0.264,0.951,0.274,84.711
